sample1,sample2,Heterogeneous.Selection,Homogeneous.Selection,Dispersal.Limitation,Homogenizing.Dispersal,Drift.and.Others
A1-20-normal,CXD_0204_FDSW210423206-1r,0.416841607,0.024626816,0,0,0.558531577
A3-20-normal,CXD_0204_FDSW210423206-1r,0,0,0,0,1
A5-20-normal,CXD_0204_FDSW210423206-1r,0.519076657,0,0,0.034466722,0.446456621
B1-20-normal,CXD_0204_FDSW210423206-1r,0.444122409,0,0,0.318646875,0.237230716
B3-20-normal,CXD_0204_FDSW210423206-1r,0.494855848,0,0,0.076215739,0.428928414
B5-20-normal,CXD_0204_FDSW210423206-1r,0.39996836,0,0,0.020282209,0.579749431
C1-20-normal,CXD_0204_FDSW210423206-1r,0.418695631,0,0,0,0.581304369
C3-20-normal,CXD_0204_FDSW210423206-1r,0.490080314,0,0,0.079228307,0.430691379
C5-20-normal,CXD_0204_FDSW210423206-1r,0.496691497,0,0,0.078548122,0.424760381
A1-40-normal,CXD_0204_FDSW210423206-1r,0,0,0,0,1
A3-40-normal,CXD_0204_FDSW210423206-1r,0.489597598,0.035904836,0,0.031438295,0.443059271
A5-40-normal,CXD_0204_FDSW210423206-1r,0,0,0,0,1
B1-40-normal,CXD_0204_FDSW210423206-1r,0.394345776,0,0,0,0.605654224
B3-40-normal,CXD_0204_FDSW210423206-1r,0.391441582,0,0,0,0.608558418
B5-40-normal,CXD_0204_FDSW210423206-1r,0,0,0,0.306689928,0.693310072
C1-40-normal,CXD_0204_FDSW210423206-1r,0,0,0,0,1
C3-40-normal,CXD_0204_FDSW210423206-1r,0.378343326,0,0,0.038784135,0.582872539
C5-40-normal,CXD_0204_FDSW210423206-1r,0.366207046,0,0,0.291077336,0.342715617
A1-60-normal,CXD_0204_FDSW210423206-1r,0,0,0.334120465,0,0.665879535
A3-60-normal,CXD_0204_FDSW210423206-1r,0,0,0.338674733,0,0.661325267
A5-60-normal,CXD_0204_FDSW210423206-1r,0,0,0,0,1
B1-60-normal,CXD_0204_FDSW210423206-1r,0,0,0,0,1
B3-60-normal,CXD_0204_FDSW210423206-1r,0,0,0,0,1
B5-60-normal,CXD_0204_FDSW210423206-1r,0.487386823,0,0,0.035434528,0.47717865
C1-60-normal,CXD_0204_FDSW210423206-1r,0,0,0,0,1
C3-60-normal,CXD_0204_FDSW210423206-1r,0,0,0,0,1
C5-60-normal,CXD_0204_FDSW210423206-1r,0.376458396,0,0,0.293599391,0.329942213
A1-80-normal,CXD_0204_FDSW210423206-1r,0,0,0,0,1
A3-80-normal,CXD_0204_FDSW210423206-1r,0,0,0,0,1
A5-80-normal,CXD_0204_FDSW210423206-1r,0.371305399,0,0,0.289176576,0.339518025
B1-80-normal,CXD_0204_FDSW210423206-1r,0,0,0,0,1
B3-80-normal,CXD_0204_FDSW210423206-1r,0,0,0.318302232,0,0.681697768
B5-80-normal,CXD_0204_FDSW210423206-1r,0,0,0,0,1
C1-80-normal,CXD_0204_FDSW210423206-1r,0,0,0,0,1
C3-80-normal,CXD_0204_FDSW210423206-1r,0,0,0,0,1
C5-80-normal,CXD_0204_FDSW210423206-1r,0,0.038559941,0,0.28412602,0.67731404
A1-100-normal,CXD_0204_FDSW210423206-1r,0,0,0,0,1
A3-100-normal,CXD_0204_FDSW210423206-1r,0,0,0,0,1
A5-100-normal,CXD_0204_FDSW210423206-1r,0.420879778,0,0,0,0.579120222
B1-100-normal,CXD_0204_FDSW210423206-1r,0.455107254,0.041137851,0,0.051677079,0.452077816
B3-100-normal,CXD_0204_FDSW210423206-1r,0.483746809,0.038046087,0,0,0.478207104
B5-100-normal,CXD_0204_FDSW210423206-1r,0,0,0,0.255654191,0.744345809
C1-100-normal,CXD_0204_FDSW210423206-1r,0.488326778,0.039031247,0,0.032208847,0.440433127
C3-100-normal,CXD_0204_FDSW210423206-1r,0.373898846,0,0,0,0.626101154
C5-100-normal,CXD_0204_FDSW210423206-1r,0.385454175,0,0,0.26577624,0.348769585
CXD_0210_FDSW210423212-1r,CXD_0209_FDSW210423211-1r,0,0,0,0.382105223,0.617894777
CXD_0213_FDSW210423215-1r,CXD_0209_FDSW210423211-1r,0,0,0,0.379141781,0.620858219
CXD_0214_FDSW210423216-1r,CXD_0209_FDSW210423211-1r,0,0,0,0.378774774,0.621225226
CXD_0215_FDSW210423217-1r,CXD_0209_FDSW210423211-1r,0,0,0,0,1
CXD_1401_FDSW210423218-1r,CXD_0209_FDSW210423211-1r,0,0,0,0.223958486,0.776041514
CXD_1402_FDSW210423219-1r,CXD_0209_FDSW210423211-1r,0,0,0,0.56201833,0.43798167
CXD_1408_FDSW210423225-1r,CXD_0209_FDSW210423211-1r,0,0,0,0,1
CXD_1412_FDSW210423229-1r,CXD_0209_FDSW210423211-1r,0,0,0,0.038948162,0.961051838
CXD_1414_FDSW210423231-1r,CXD_0209_FDSW210423211-1r,0,0,0,0,1
CXD_1415_FDSW210423232-1r,CXD_0209_FDSW210423211-1r,0,0,0,0,1
CXD_1604_FDSW210423236-1r,CXD_0209_FDSW210423211-1r,0,0,0,0,1
CXD_1609_FDSW210423241-1r,CXD_0209_FDSW210423211-1r,0,0,0,0.0912503,0.9087497
CXD_1610_FDSW210423242-1r,CXD_0209_FDSW210423211-1r,0,0,0,0,1
CXD_1611_FDSW210423243-1r,CXD_0209_FDSW210423211-1r,0,0,0,0,1
CXD_1612_FDSW210423244-1r,CXD_0209_FDSW210423211-1r,0,0,0,0,1
CXD_1613_FDSW210423245-1r,CXD_0209_FDSW210423211-1r,0,0,0,0,1
A1-20-normal,CXD_0209_FDSW210423211-1r,0,0,0.402207418,0,0.597792582
A3-20-normal,CXD_0209_FDSW210423211-1r,0,0,0,0.296657231,0.703342769
A5-20-normal,CXD_0209_FDSW210423211-1r,0.445206956,0,0,0.049331757,0.505461287
B1-20-normal,CXD_0209_FDSW210423211-1r,0.370252707,0,0,0.031717961,0.598029332
B3-20-normal,CXD_0209_FDSW210423211-1r,0.420986146,0,0,0.074011711,0.505002143
B5-20-normal,CXD_0209_FDSW210423211-1r,0,0,0,0.281241061,0.718758939
C1-20-normal,CXD_0209_FDSW210423211-1r,0,0,0,0,1
C3-20-normal,CXD_0209_FDSW210423211-1r,0.416210612,0,0,0.316424027,0.267365362
C5-20-normal,CXD_0209_FDSW210423211-1r,0.422821795,0,0,0.074825731,0.502352474
A1-40-normal,CXD_0209_FDSW210423211-1r,0,0,0,0,1
A3-40-normal,CXD_0209_FDSW210423211-1r,0.415727896,0,0,0.04003836,0.544233745
A5-40-normal,CXD_0209_FDSW210423211-1r,0,0,0,0.049346765,0.950653235
B1-40-normal,CXD_0209_FDSW210423211-1r,0,0,0,0,1
B3-40-normal,CXD_0209_FDSW210423211-1r,0,0,0,0,1
B5-40-normal,CXD_0209_FDSW210423211-1r,0,0,0,0,1
C1-40-normal,CXD_0209_FDSW210423211-1r,0,0,0,0,1
C3-40-normal,CXD_0209_FDSW210423211-1r,0,0,0,0.042917659,0.957082341
C5-40-normal,CXD_0209_FDSW210423211-1r,0,0,0,0.35055512,0.64944488
A1-60-normal,CXD_0209_FDSW210423211-1r,0,0,0,0,1
A3-60-normal,CXD_0209_FDSW210423211-1r,0,0,0,0,1
A5-60-normal,CXD_0209_FDSW210423211-1r,0,0,0,0.051411369,0.948588631
B1-60-normal,CXD_0209_FDSW210423211-1r,0,0,0,0,1
B3-60-normal,CXD_0209_FDSW210423211-1r,0,0,0,0,1
B5-60-normal,CXD_0209_FDSW210423211-1r,0.413517121,0,0,0.080027452,0.506455427
C1-60-normal,CXD_0209_FDSW210423211-1r,0,0,0,0.051692395,0.948307605
C3-60-normal,CXD_0209_FDSW210423211-1r,0,0,0,0,1
C5-60-normal,CXD_0209_FDSW210423211-1r,0,0,0,0.354275792,0.645724208
A1-80-normal,CXD_0209_FDSW210423211-1r,0,0,0,0.052999359,0.947000641
A3-80-normal,CXD_0209_FDSW210423211-1r,0,0,0,0,1
A5-80-normal,CXD_0209_FDSW210423211-1r,0,0,0,0,1
B1-80-normal,CXD_0209_FDSW210423211-1r,0,0,0,0,1
B3-80-normal,CXD_0209_FDSW210423211-1r,0,0,0,0,1
B5-80-normal,CXD_0209_FDSW210423211-1r,0,0,0,0.309262077,0.690737923
C1-80-normal,CXD_0209_FDSW210423211-1r,0,0,0,0.305079047,0.694920953
C3-80-normal,CXD_0209_FDSW210423211-1r,0,0,0,0,1
C5-80-normal,CXD_0209_FDSW210423211-1r,0,0,0,0.333409486,0.666590514
A1-100-normal,CXD_0209_FDSW210423211-1r,0,0,0,0.271149373,0.728850627
A3-100-normal,CXD_0209_FDSW210423211-1r,0,0,0,0,1
A5-100-normal,CXD_0209_FDSW210423211-1r,0,0,0,0.276687184,0.723312816
B1-100-normal,CXD_0209_FDSW210423211-1r,0.381237552,0,0,0.019430041,0.599332407
B3-100-normal,CXD_0209_FDSW210423211-1r,0.409877107,0,0,0.042179611,0.547943282
B5-100-normal,CXD_0209_FDSW210423211-1r,0,0,0,0,1
C1-100-normal,CXD_0209_FDSW210423211-1r,0.414457077,0,0,0.331080277,0.254462646
C3-100-normal,CXD_0209_FDSW210423211-1r,0,0,0,0.612749126,0.387250874
C5-100-normal,CXD_0209_FDSW210423211-1r,0,0,0,0.272366242,0.727633758
CXD_0213_FDSW210423215-1r,CXD_0210_FDSW210423212-1r,0,0,0,0.579374003,0.420625997
CXD_0214_FDSW210423216-1r,CXD_0210_FDSW210423212-1r,0,0,0,0.646579667,0.353420333
CXD_0215_FDSW210423217-1r,CXD_0210_FDSW210423212-1r,0,0,0,0.08977901,0.91022099
CXD_1401_FDSW210423218-1r,CXD_0210_FDSW210423212-1r,0,0,0,0.191510828,0.808489172
CXD_1402_FDSW210423219-1r,CXD_0210_FDSW210423212-1r,0,0,0,0.23119115,0.76880885
CXD_1408_FDSW210423225-1r,CXD_0210_FDSW210423212-1r,0,0,0,0.055749638,0.944250362
CXD_1412_FDSW210423229-1r,CXD_0210_FDSW210423212-1r,0,0,0,0,1
CXD_1414_FDSW210423231-1r,CXD_0210_FDSW210423212-1r,0,0,0,0,1
CXD_1415_FDSW210423232-1r,CXD_0210_FDSW210423212-1r,0,0,0,0,1
CXD_1604_FDSW210423236-1r,CXD_0210_FDSW210423212-1r,0,0,0,0,1
CXD_1609_FDSW210423241-1r,CXD_0210_FDSW210423212-1r,0,0,0,0.101683029,0.898316971
CXD_1610_FDSW210423242-1r,CXD_0210_FDSW210423212-1r,0,0,0.288442609,0,0.711557391
CXD_1611_FDSW210423243-1r,CXD_0210_FDSW210423212-1r,0,0,0.287889556,0.229143083,0.482967361
CXD_1612_FDSW210423244-1r,CXD_0210_FDSW210423212-1r,0,0,0,0.243357552,0.756642448
CXD_1613_FDSW210423245-1r,CXD_0210_FDSW210423212-1r,0,0,0.282463415,0,0.717536585
A1-20-normal,CXD_0210_FDSW210423212-1r,0,0,0,0,1
A3-20-normal,CXD_0210_FDSW210423212-1r,0,0,0,0.060532524,0.939467476
A5-20-normal,CXD_0210_FDSW210423212-1r,0,0,0.240591182,0.05445993,0.704948888
B1-20-normal,CXD_0210_FDSW210423212-1r,0,0,0.259331476,0.093179999,0.647488525
B3-20-normal,CXD_0210_FDSW210423212-1r,0,0,0.255235782,0.08099774,0.663766478
B5-20-normal,CXD_0210_FDSW210423212-1r,0,0,0.305074469,0.088863116,0.606062415
C1-20-normal,CXD_0210_FDSW210423212-1r,0,0,0.301269684,0.06132673,0.637403585
C3-20-normal,CXD_0210_FDSW210423212-1r,0,0,0.25233077,0.053681931,0.693987299
C5-20-normal,CXD_0210_FDSW210423212-1r,0,0,0.243840948,0.051581608,0.704577444
A1-40-normal,CXD_0210_FDSW210423212-1r,0,0,0,0,1
A3-40-normal,CXD_0210_FDSW210423212-1r,0,0,0.240548666,0.045166532,0.714284802
A5-40-normal,CXD_0210_FDSW210423212-1r,0,0,0.284305767,0.054474938,0.661219295
B1-40-normal,CXD_0210_FDSW210423212-1r,0,0,0.275743398,0.097501599,0.626755003
B3-40-normal,CXD_0210_FDSW210423212-1r,0,0,0.302656626,0.095130978,0.602212396
B5-40-normal,CXD_0210_FDSW210423212-1r,0,0,0.29684485,0,0.70315515
C1-40-normal,CXD_0210_FDSW210423212-1r,0,0,0.311760964,0,0.688239036
C3-40-normal,CXD_0210_FDSW210423212-1r,0,0,0.2725749,0.048045831,0.679379268
C5-40-normal,CXD_0210_FDSW210423212-1r,0,0,0.304283202,0.058015954,0.637700844
A1-60-normal,CXD_0210_FDSW210423212-1r,0,0,0,0.059946776,0.940053224
A3-60-normal,CXD_0210_FDSW210423212-1r,0,0,0.30370958,0,0.69629042
A5-60-normal,CXD_0210_FDSW210423212-1r,0,0,0.293081785,0.056539542,0.650378673
B1-60-normal,CXD_0210_FDSW210423212-1r,0,0,0.285248054,0.062784092,0.651967854
B3-60-normal,CXD_0210_FDSW210423212-1r,0,0,0.291858537,0.063323236,0.644818227
B5-60-normal,CXD_0210_FDSW210423212-1r,0,0,0.257537892,0.278511989,0.463950119
C1-60-normal,CXD_0210_FDSW210423212-1r,0,0,0.28456513,0.056820567,0.658614303
C3-60-normal,CXD_0210_FDSW210423212-1r,0,0,0.287207758,0,0.712792242
C5-60-normal,CXD_0210_FDSW210423212-1r,0,0,0.299589378,0.059214572,0.64119605
A1-80-normal,CXD_0210_FDSW210423212-1r,0,0,0.293450588,0.058127531,0.648421881
A3-80-normal,CXD_0210_FDSW210423212-1r,0,0,0.288107764,0.061476758,0.650415478
A5-80-normal,CXD_0210_FDSW210423212-1r,0,0,0.284438547,0.061300624,0.654260829
B1-80-normal,CXD_0210_FDSW210423212-1r,0,0,0,0.476343176,0.523656824
B3-80-normal,CXD_0210_FDSW210423212-1r,0,0,0.294630601,0,0.705369399
B5-80-normal,CXD_0210_FDSW210423212-1r,0,0,0.301964417,0,0.698035583
C1-80-normal,CXD_0210_FDSW210423212-1r,0,0,0.294141882,0,0.705858118
C3-80-normal,CXD_0210_FDSW210423212-1r,0,0,0.292137489,0.062620637,0.645241874
C5-80-normal,CXD_0210_FDSW210423212-1r,0,0,0.325459043,0.306090001,0.368450956
A1-100-normal,CXD_0210_FDSW210423212-1r,0,0,0,0.238701716,0.761298284
A3-100-normal,CXD_0210_FDSW210423212-1r,0,0,0.280624675,0,0.719375325
A5-100-normal,CXD_0210_FDSW210423212-1r,0,0,0.273477365,0.361161482,0.365361154
B1-100-normal,CXD_0210_FDSW210423212-1r,0,0,0.259425897,0.050399547,0.690174556
B3-100-normal,CXD_0210_FDSW210423212-1r,0,0,0,0.10062779,0.89937221
B5-100-normal,CXD_0210_FDSW210423212-1r,0,0,0,0.487408334,0.512591666
C1-100-normal,CXD_0210_FDSW210423212-1r,0,0,0.249734268,0.048292943,0.701972789
C3-100-normal,CXD_0210_FDSW210423212-1r,0,0,0.287230816,0.062254194,0.650514989
C5-100-normal,CXD_0210_FDSW210423212-1r,0,0,0.297708852,0.304295282,0.397995865
CXD_0214_FDSW210423216-1r,CXD_0213_FDSW210423215-1r,0,0,0,1,0
CXD_0215_FDSW210423217-1r,CXD_0213_FDSW210423215-1r,0,0,0,0.57242674,0.42757326
CXD_1401_FDSW210423218-1r,CXD_0213_FDSW210423215-1r,0,0,0,0,1
CXD_1402_FDSW210423219-1r,CXD_0213_FDSW210423215-1r,0,0,0,0.345989314,0.654010686
CXD_1408_FDSW210423225-1r,CXD_0213_FDSW210423215-1r,0,0,0,0,1
CXD_1412_FDSW210423229-1r,CXD_0213_FDSW210423215-1r,0,0,0,0.271397739,0.728602261
CXD_1414_FDSW210423231-1r,CXD_0213_FDSW210423215-1r,0,0,0,0.249837683,0.750162317
CXD_1415_FDSW210423232-1r,CXD_0213_FDSW210423215-1r,0,0,0,0.25660511,0.74339489
CXD_1604_FDSW210423236-1r,CXD_0213_FDSW210423215-1r,0,0,0,0,1
CXD_1609_FDSW210423241-1r,CXD_0213_FDSW210423215-1r,0,0,0,0.043011787,0.956988213
CXD_1610_FDSW210423242-1r,CXD_0213_FDSW210423215-1r,0,0,0,0,1
CXD_1611_FDSW210423243-1r,CXD_0213_FDSW210423215-1r,0,0,0,0,1
CXD_1612_FDSW210423244-1r,CXD_0213_FDSW210423215-1r,0,0,0,0.292417699,0.707582301
CXD_1613_FDSW210423245-1r,CXD_0213_FDSW210423215-1r,0,0,0,0.263484039,0.736515961
A1-20-normal,CXD_0213_FDSW210423215-1r,0,0,0,0,1
A3-20-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.074041454,0.925958546
A5-20-normal,CXD_0213_FDSW210423215-1r,0.43043129,0,0,0,0.56956871
B1-20-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.031925245,0.968074755
B3-20-normal,CXD_0213_FDSW210423215-1r,0.40621048,0,0,0.027639012,0.566150508
B5-20-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.07345367,0.92654633
C1-20-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.07483566,0.92516434
C3-20-normal,CXD_0213_FDSW210423215-1r,0.401434946,0,0,0.021448834,0.57711622
C5-20-normal,CXD_0213_FDSW210423215-1r,0.408046129,0,0,0.028579579,0.563374292
A1-40-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.087127286,0.912872714
A3-40-normal,CXD_0213_FDSW210423215-1r,0.40095223,0,0,0,0.59904777
A5-40-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.067983867,0.932016133
B1-40-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.073725695,0.926274305
B3-40-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.077223087,0.922776913
B5-40-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.076420259,0.923579741
C1-40-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.352435526,0.647564474
C3-40-normal,CXD_0213_FDSW210423215-1r,0,0,0,0,1
C5-40-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.071524884,0.928475116
A1-60-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.073455706,0.926544294
A3-60-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.079912049,0.920087951
A5-60-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.070048471,0.929951529
B1-60-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.076293022,0.923706978
B3-60-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.076832166,0.923167834
B5-60-normal,CXD_0213_FDSW210423215-1r,0.398741455,0,0,0.0289013,0.572357245
C1-60-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.070329497,0.929670503
C3-60-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.07580422,0.92419578
C5-60-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.072723502,0.927276498
A1-80-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.071636461,0.928363539
A3-80-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.074985688,0.925014312
A5-80-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.074809554,0.925190446
B1-80-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.24739164,0.75260836
B3-80-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.079963753,0.920036247
B5-80-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.078660249,0.921339751
C1-80-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.083896765,0.916103235
C3-80-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.076129567,0.923870433
C5-80-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.284588958,0.715411042
A1-100-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.352760499,0.647239501
A3-100-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.078932295,0.921067705
A5-100-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.074704871,0.925295129
B1-100-normal,CXD_0213_FDSW210423215-1r,0.366461886,0,0,0,0.633538114
B3-100-normal,CXD_0213_FDSW210423215-1r,0,0,0,0,1
B5-100-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.337237006,0.662762994
C1-100-normal,CXD_0213_FDSW210423215-1r,0,0,0,0,1
C3-100-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.361016602,0.638983398
C5-100-normal,CXD_0213_FDSW210423215-1r,0,0,0,0.344124807,0.655875193
CXD_0215_FDSW210423217-1r,CXD_0214_FDSW210423216-1r,0,0,0,0.63946457,0.36053543
CXD_1401_FDSW210423218-1r,CXD_0214_FDSW210423216-1r,0,0,0,0,1
CXD_1402_FDSW210423219-1r,CXD_0214_FDSW210423216-1r,0,0,0,0.56215532,0.43784468
CXD_1408_FDSW210423225-1r,CXD_0214_FDSW210423216-1r,0,0,0,0.064378969,0.935621031
CXD_1412_FDSW210423229-1r,CXD_0214_FDSW210423216-1r,0,0,0,0.578788049,0.421211951
CXD_1414_FDSW210423231-1r,CXD_0214_FDSW210423216-1r,0,0,0,0.248916005,0.751083995
CXD_1415_FDSW210423232-1r,CXD_0214_FDSW210423216-1r,0,0,0,0.255683432,0.744316568
CXD_1604_FDSW210423236-1r,CXD_0214_FDSW210423216-1r,0,0,0,0,1
CXD_1609_FDSW210423241-1r,CXD_0214_FDSW210423216-1r,0,0,0,0.108977994,0.891022006
CXD_1610_FDSW210423242-1r,CXD_0214_FDSW210423216-1r,0,0,0,0,1
CXD_1611_FDSW210423243-1r,CXD_0214_FDSW210423216-1r,0,0,0,0,1
CXD_1612_FDSW210423244-1r,CXD_0214_FDSW210423216-1r,0,0,0,0.291496021,0.708503979
CXD_1613_FDSW210423245-1r,CXD_0214_FDSW210423216-1r,0,0,0,0,1
A1-20-normal,CXD_0214_FDSW210423216-1r,0,0,0.402248638,0,0.597751362
A3-20-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.069161856,0.930838144
A5-20-normal,CXD_0214_FDSW210423216-1r,0.429509612,0,0,0,0.570490388
B1-20-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.097784134,0.902215866
B3-20-normal,CXD_0214_FDSW210423216-1r,0.405288802,0,0,0.025264387,0.569446811
B5-20-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.122797211,0.877202789
C1-20-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.069956062,0.930043938
C3-20-normal,CXD_0214_FDSW210423216-1r,0.400513268,0,0,0,0.599486732
C5-20-normal,CXD_0214_FDSW210423216-1r,0.407124451,0,0,0.026204954,0.566670594
A1-40-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.082247688,0.917752312
A3-40-normal,CXD_0214_FDSW210423216-1r,0.400030552,0,0,0,0.599969448
A5-40-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.063104269,0.936895731
B1-40-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.068846096,0.931153904
B3-40-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.072343488,0.927656512
B5-40-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.071540661,0.928459339
C1-40-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.34663425,0.65336575
C3-40-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.052492104,0.947507896
C5-40-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.066645285,0.933354715
A1-60-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.068576107,0.931423893
A3-60-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.075032451,0.924967549
A5-60-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.065168873,0.934831127
B1-60-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.071413423,0.928586577
B3-60-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.071952567,0.928047433
B5-60-normal,CXD_0214_FDSW210423216-1r,0.397819777,0,0,0.091617614,0.510562608
C1-60-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.065449898,0.934550102
C3-60-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.070924622,0.929075378
C5-60-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.067843903,0.932156097
A1-80-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.066756862,0.933243138
A3-80-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.070106089,0.929893911
A5-80-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.069929956,0.930070044
B1-80-normal,CXD_0214_FDSW210423216-1r,0,0,0,0,1
B3-80-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.075084155,0.924915845
B5-80-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.07378065,0.92621935
C1-80-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.079017167,0.920982833
C3-80-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.071249968,0.928750032
C5-80-normal,CXD_0214_FDSW210423216-1r,0,0,0,0,1
A1-100-normal,CXD_0214_FDSW210423216-1r,0,0,0,0,1
A3-100-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.074052696,0.925947304
A5-100-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.069825273,0.930174727
B1-100-normal,CXD_0214_FDSW210423216-1r,0.365540209,0,0,0.046524733,0.587935059
B3-100-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.051985641,0.948014359
B5-100-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.342541884,0.657458116
C1-100-normal,CXD_0214_FDSW210423216-1r,0,0,0,0,1
C3-100-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.070883526,0.929116474
C5-100-normal,CXD_0214_FDSW210423216-1r,0,0,0,0.073006029,0.926993971
CXD_1401_FDSW210423218-1r,CXD_0215_FDSW210423217-1r,0,0.070788807,0,0,0.929211193
CXD_1402_FDSW210423219-1r,CXD_0215_FDSW210423217-1r,0,0,0,0.27965547,0.72034453
CXD_1408_FDSW210423225-1r,CXD_0215_FDSW210423217-1r,0,0.055752254,0,0,0.944247746
CXD_1412_FDSW210423229-1r,CXD_0215_FDSW210423217-1r,0,0,0,0.664462513,0.335537487
CXD_1414_FDSW210423231-1r,CXD_0215_FDSW210423217-1r,0,0,0,0.261705241,0.738294759
CXD_1415_FDSW210423232-1r,CXD_0215_FDSW210423217-1r,0,0,0,0,1
CXD_1604_FDSW210423236-1r,CXD_0215_FDSW210423217-1r,0,0,0,0,1
CXD_1609_FDSW210423241-1r,CXD_0215_FDSW210423217-1r,0,0,0,0.054794416,0.945205584
CXD_1610_FDSW210423242-1r,CXD_0215_FDSW210423217-1r,0,0,0,0,1
CXD_1611_FDSW210423243-1r,CXD_0215_FDSW210423217-1r,0,0,0,0,1
CXD_1612_FDSW210423244-1r,CXD_0215_FDSW210423217-1r,0,0,0,0.304285257,0.695714743
CXD_1613_FDSW210423245-1r,CXD_0215_FDSW210423217-1r,0,0,0,0.275351597,0.724648403
A1-20-normal,CXD_0215_FDSW210423217-1r,0.418224081,0.033891128,0,0,0.547884791
A3-20-normal,CXD_0215_FDSW210423217-1r,0,0,0,0.06053514,0.93946486
A5-20-normal,CXD_0215_FDSW210423217-1r,0.442298848,0,0,0.036220187,0.521480965
B1-20-normal,CXD_0215_FDSW210423217-1r,0.367344599,0,0,0.099014896,0.533640504
B3-20-normal,CXD_0215_FDSW210423217-1r,0.418078038,0,0,0.035522745,0.546399217
B5-20-normal,CXD_0215_FDSW210423217-1r,0,0,0,0.059947356,0.940052644
C1-20-normal,CXD_0215_FDSW210423217-1r,0,0,0,0.061329346,0.938670654
C3-20-normal,CXD_0215_FDSW210423217-1r,0.413302504,0,0,0,0.586697496
C5-20-normal,CXD_0215_FDSW210423217-1r,0.419913687,0,0,0.037981676,0.542104637
A1-40-normal,CXD_0215_FDSW210423217-1r,0,0,0,0,1
A3-40-normal,CXD_0215_FDSW210423217-1r,0.412819788,0.045169148,0,0.03319176,0.508819304
A5-40-normal,CXD_0215_FDSW210423217-1r,0,0,0,0.054477554,0.945522446
